Category;Brand;Product;Variant;SKU;Price;"Old price";"Currency ID";Weight;Stock;Units;Visible;Featured;"Meta title";"Meta keywords";"Meta description";Annotation;Description;Images;URL;"to__okaycms__rozetka 1";"to__okaycms__google_merchant 1";volume;"to__okaycms__hotline 1";Виробник;"Тип акумулятора";"Напруга акумулятора";"Тип двигуна";"Кількість обертів холостого ходу";"Діаметр диску";"Кут нахилу відрізного диска";"Глибина пропила";"Вага з батареєю 4 Аг";"Вага нетто / брутто";"Габарити упаковки";"Діаметр цанги";"Максимальний діаметр шліфувальної головки";Матеріал;"Підходить для";"Діапазон робочої температури";"Діапазон регулювання температури";"Час нагріву";"Діаметр зварювальних насадок";"Вага з батареєю 6 Аг";"Тип ножа";"Матеріал леза";"Кількість положень розкриття лез";"Діаметр різу";"Напруга живлення";"Частота струму";"Максимальна вихідна напруга";"Сила струму";"Максимальна потужність";"Ємність акумулятора";"Матеріал ланцюга";"Швидкість ланцюга";"Довжина шини";"Час спрацьовування гальма ланцюга";"Крок ланцюга";"Довжина ходу";"Максимальна глибина пропилу (труб 90°)";"Максимальна глибина пропилу (дерево)";"Швидкість повітряного потоку";"Об’єм повітря";"Кількість режимів роботи";"Тип палива";"Робочий об’єм циліндра";Потужність;"Максимальна кількість обертів";"Об’єм паливного бака";"Діаметр скошування ліскою";"Діаметр скошування диском";"Діаметр штанги";"Електричний стартер";"Циліндр із хромованим покриттям";"Нержавіючий ріжучий диск";Праймер;"Алюмінієва цільна штанга";"Роздільні ергономічні ручки";"Напівавтоматична шпуля";"Регулювання положення голови";"Світловий потік";"Кількість світлодіодів";"Клас захисту";"Індекс кольору";"Максимальне навантаження";"Розмір плитки";"Частота вібрацій";"Кількість ступенів регулювання частоти вібрації";"Різьба шпинделя";"Максимальний тиск при видуві";"Максимальний тиск при втягуванні";"Робоча довжина шини";"Максимальний діаметр різу";"Ширина стругання";"Глубина стругання";"Максимальна глубина паза";"Привідний вал";"Тип ручки";Штанга;"Ширина захоплення";"Ріжучий елемент";"Глибина різу під 45°";"Глибина різу під 60°";"Частота ударів";"Сила удару";"Тип патрона";"Максимальний діаметр свердління (бетон)";"Максимальний діаметр свердління (метал)";"Максимальний діаметр свердління (дерево)";"Ширина скошування";"Висота скошування";"Діаметр коліс";"Об’єм травозбірника";"Максимальний крутний момент";"Діаметр хвостовика";"Розмір гвинта";"Діаметр патрона";"Кількість швидкостей роботи";"Напруга змінного струму";"Номінальна потужність";"Коефіцієнт потужності (Cos )";"Вихід постійного струму 12 В / 8,3 А";"Регулювання напруги";"Тип обмотки";"Система запуску";"Система запалювання";"Ємність паливного баку";"Час безперервної роботи";"Витрата палива";"Ємність масляного баку";"Варіант виконання корпусу";"Рівень шуму (7м)";"Номінальний струм";"Діаметр циліндра/хід поршня";"Ступінь стиснення";"Швидкість обертання валу";"Клас ізоляції";"Метод збудження";"Кількість фаз та система проводів";"Модель двигуна";"Діаметр циліндра / хід поршня";"Охолодження двигуна";"Конструкція та метод збудження";"Багатофункціональний контролер";"Автоматичне введення резерву";"Швидкісний режим";"Максимальний час безперервної роботи";Вага;"Кількість фаз";"Діаметр диска";"Сила удара";"Вага без батареї";"Частота коливань";"Кут коливань";Продуктивність;"Діаметр сопла";"Відстань розпилення";"Об’єм бачка для фарби";"Хід ексцентрика";"Частота холостого ходу";"Максимальна ширина розпилу";"Довжина шини для кущів";"Довжина ножиць для трави";"Вага брутто";"Регулювання крутного моменту";"Вага нетто/брутто";"Частота обертання крильчатки";"Максимальна площа обдуву";"Діаметр вентилятора";"Джерело живлення";"Діаметр шліфувальної платформи";"Потужність світлодіода";"Робоча температура";"Максимальна глибина занурення";"Діаметр гнучкого валу";"Довжина гнучкого валу";"Рівень вібрації";"Рівень шуму";"Максимальний тиск";"Довжина повітряного шланга";"Рівень звукового тиску";"Частота ходу штока";"Хід штока";"Максимальна глибина різу (дерево)";"Максимальна глибина різу (алюміній)";"Максимальна глибина різу (сталь)";"Кут нахилу";"Система маятникового ходу";"Кількість ступенів маятникового ходу";"Тип пилососу";"Максимальна потужність всмоктування";"Ємність бака";"Максимальний рівень шуму";"Швидкість подачі цвяха/скоби";"Максимальна місткість магазину";"Максимальна довжина цвяха";"Переріз дроту цвяха";"Максимальна довжина скоби";"Переріз дроту скоби";"Об’єм двигуна";"Запуск системи";"Тип мастила";"Номінальна напруга";"Номінальна частота";"Номінальна швидкість";"Номінальна вихідна потужність";"Максимальна вихідна потужність";"Вихід постійного струму";"Робоча температура навколишнього середовища";"Максимальна висота";"Звуковий тиск";"Звукова потужність";"Похибка вимірювання";"Ємність акумуляторної батареї";"Колір лазерного променя";"Лазерний діод";"Робочий діапазон";"Кількість променів";"Кріплення штатива";"Діапазон вирівнювання/компенсації";"Клас лазера";"Максимальний час роботи";"Діапазон робочих температур";"Індикація порушення положення лазера";"Можливість роботи з приймачем";"Фіксація маятникового механізму";"Кут розвороту вертикального / горизонтального променя";"Максимальна сила тиску";"Кількість швидкостей подачі";"Швидкість спрацьовування";"Ємність балону";"Радіус різання";"Товщина різу (металочерепиця)";"Товщина різу (листовий метал)";"Вбудований порт USB";"Кількість режимів яскравості";"Максимальна швидкість";Трансмісія;"Подача мастила";"Об’єм масляного бака";"Діаметр посадкового отвору диска";"Підтримка Bluetooth";"Версія Bluetooth";"Радіус роботи Bluetooth";"Вихідна напруга USB";"Вихідна напруга Type-С";"Оптимальна температура використання";"Автоматичний режим сну";"Кількість швидкостей повітряного потоку";"Вихідна потужність USB";"Вихідна потужність розетки";"Статичний струм";"Максимальна ріжуча здатність";"Довжина леза";"Ширина леза";"Кут різу";"Вихід змінного струму";USB-вихід;"Потужність свідлодіодів";"Швидкість шиття";"Максимальна товщина стібка";"Максимальна довжина стібка";ВИКРУТКА;ГРАВЕР;МІНІ-РІЗАК;"Світлодіодна підсвітка";"Дисплей з регулюванням температури";"Робочий тиск";"Витрата рідини";"Максимальна температура рідини";"Дальність розпилення";"Об’єм бака для препаратів";"Час роботи на одному заряді";"Вага зі штативом";"Потужність споживання";"Світлова ефективність";"Ресурс світлодіодних модулів";"Габарити упаковки прожектора";"Габарити упаковки штатива";Гарантія;"Довжина кабелю живлення";"Діаметр стрижня";"Довжина стрижня";"Кількість ступенів регулювання крутного моменту";"Максимальний діаметр опорного диска";"Максимальний діаметр полірувального диска";"Розміри зовні";"Розміри всередині";"Кількість ходів на холостому ходу";"Підтримка постійних оборотів під навантаженням";"Плавний запуск";"Електронне регулювання обертів";"Максимальний діаметр сопла";"Довжина шлангу";"Максимальна в’язкість матеріалу";"Максимальна глибина пропилу під кутом 45°";"Максимальна глибина пропилу під кутом 90°";Довжина
"Акумуляторні інструменти/Акумуляторні секатори,, Акумуляторні інструменти/Акумуляторні ланцюгові пили";PROFI-TEC;"Телескопічний подовжувач PROFI-TEC PUEC20";;006302;1760.00;;4;;100;;1;0;"Телескопічний подовжувач PROFI-TEC PUEC20";"Телескопічний подовжувач PROFI-TEC PUEC20, PROFI-TEC, Акумуляторні секатори";"Телескопічний подовжувач PROFI-TEC PUEC20  призначений для зручного виконання висотних робіт, дозволяючи обрізати гілки на значній відстані від землі без використання додаткових пристосувань.   Особливості телескопічного подовжувача PROFI-TEC PUEC20:    Простий у монтажі та використанні, не потребує додаткових інструментів для налаштування;  Забезпечує комфортне використання без надмірного навантаження на руки та спину;  Виготовлений з високоякісних матеріалів, що забезпечує тривалий термін служби";;"<p style=""text-align: center;""><strong>Телескопічний подовжувач PROFI-TEC PUEC20</strong>&nbsp;призначений для зручного виконання висотних робіт, дозволяючи обрізати гілки на значній відстані від землі без використання додаткових пристосувань.</p><p><strong>Особливості телескопічного подовжувача PROFI-TEC PUEC20:</strong></p><ul><li>Простий у монтажі та використанні, не потребує додаткових інструментів для налаштування;</li><li>Забезпечує комфортне використання без надмірного навантаження на руки та спину;</li><li>Виготовлений з високоякісних матеріалів, що забезпечує тривалий термін служби навіть при інтенсивній експлуатації;</li><li>Телескопічна рукоятка з діапазоном регулювання від 1,3 до 2,5 м дає змогу обрізати високі гілки та верхівки дерев.</li></ul><p><strong>Комплект поставки:</strong></p><ul><li>Телескопічний подовжувач PROFI-TEC PUEC20;</li><li>Інструкція з експлуатації;</li><li>Упаковка &ndash; картонна коробка.</li></ul>";bez-nazvy-2.jpg;teleskopichnij-podovzhuvach-profi-tec-puec20;0;0;0.00000;0;PROFI-TEC;;;;;;;;;"1.6 / 2.0 кг";"135013085 мм";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"24 місяці";;;;;;;;;;;;;;;;;;"1.3 – 2.5 м"
"Акумуляторні інструменти/Акумуляторні батареї та зарядні пристрої";PROFI-TEC;"Акумуляторна батарея PROFI-TEC PT1225 для PPM-8012SCP (12 В / 2.5 Аг, високострумова, з індикатором)";;006722;898.00;;4;0.00;100;;1;0;"Акумуляторна батарея PROFI-TEC PT1225 для PPM-8012SCP (12 В / 2.5 Аг, високострумова, з індикатором)";"Акумуляторна батарея PROFI-TEC PT1225 для PPM-8012SCP (12 В / 2.5 Аг, високострумова, з індикатором), PROFI-TEC, Акумуляторні батареї та зарядні пристрої";"Акумуляторна батарея PROFI-TEC PT1225  потужністю 12 В / 2.5 Аг, призначена для роботи з акумуляторною ексцентриковою полірувальною машиною PROFI-TEC PPM-8012SCP, відрізняється надійністю та високою тривалістю роботи.   Особливості акумуляторної батареї PROFI-TEC PT1225:     Відсутність ефекту пам&rsquo;яті;  Міцна конструкція корпусу;  Індикатор заряду;  Захист від перегріву, перевантаження та повної розрядки;  Посилена плата, елементи та контактна группа.    Комплект поставки:    Аку";;"<p style=""text-align: center;""><strong>Акумуляторна батарея PROFI-TEC PT1225</strong>&nbsp;потужністю 12 В / 2.5 Аг, призначена для роботи з акумуляторною ексцентриковою полірувальною машиною PROFI-TEC PPM-8012SCP, відрізняється надійністю та високою тривалістю роботи.</p><p><strong>Особливості акумуляторної батареї PROFI-TEC PT1225:&nbsp;</strong></p><ul><li>Відсутність ефекту пам&rsquo;яті;</li><li>Міцна конструкція корпусу;</li><li>Індикатор заряду;</li><li>Захист від перегріву, перевантаження та повної розрядки;</li><li>Посилена плата, елементи та контактна группа.</li></ul><p><strong>Комплект поставки:</strong></p><ul><li>Акумуляторна батарея PROFI-TEC PT1225;</li><li>Гарантійний талон;</li><li>Упаковка &ndash; картонна коробка.</li></ul>";"_1070614.jpg, _1070615.jpg, _1070616.jpg, _1070618.jpg, _1070620.jpg, _1070617.jpg";akumulyatorna-batareya-profi-tec-pt1225-dlya-ppm-8012scp-12-v--25-ag-visokostrumova-z-indikatorom;0;0;0.00000;0;PROFI-TEC;Li-Ion;"12 В";;;;;;;"0.27 / 0.4 кг";"1108060 мм";;;;;;;;;;;;;;;;;;;"2.5 Аг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"0.27 / 0.4 кг";;;;;;;;;;;;;;;;;;
"Акумуляторні інструменти/Акумуляторні пилососи";PROFI-TEC;"Акумуляторний пилосос PROFI-TEC PVC2520BL POWERLine (1PT2060MP (6.0 Аг), зарядний пристрій)";;006614;6790.00;;4;;100;;1;0;"Акумуляторний пилосос PROFI-TEC PVC2520BL POWERLine (1PT2060MP (6.0 Аг), зарядний пристрій)";"Акумуляторний пилосос PROFI-TEC PVC2520BL POWERLine (1PT2060MP (6.0 Аг), зарядний пристрій), PROFI-TEC, Акумуляторні пилососи";"Акумуляторний пилосос PROFI-TEC PVC2520BL  &ndash; поєднує в собі компактність, мобільність і достатню потужність для ефективного збору пилу, бруду та дрібних сміттєвих частинок, призначений для сухого прибирання різних поверхонь, таких як підлога, килими, меблі та автомобільні салони.    Особливості акумуляторного пилососа PROFI-TEC PVC2520BL:    Пилозбірник об&rsquo;ємом 1000 мл дозволяє виконувати тривале прибирання без необхідності частої очистки контейнера;  Турбощітка ефективно очищує килими т";;"<p style=""text-align: center;""><strong>Акумуляторний пилосос PROFI-TEC PVC2520BL</strong>&nbsp;&ndash; поєднує в собі компактність, мобільність і достатню потужність для ефективного збору пилу, бруду та дрібних сміттєвих частинок, призначений для сухого прибирання різних поверхонь, таких як підлога, килими, меблі та автомобільні салони.&nbsp;</p><p><strong>Особливості акумуляторного пилососа PROFI-TEC PVC2520BL:</strong></p><ul><li>Пилозбірник об&rsquo;ємом 1000 мл дозволяє виконувати тривале прибирання без необхідності частої очистки контейнера;</li><li>Турбощітка ефективно очищує килими та меблі, видаляючи пил і шерсть навіть з глибини тканини;</li><li>Багатоступенева система фільтрації затримує дрібні частинки пилу, покращуючи якість повітря в приміщенні;</li><li>Знімний пилозбірник легко витягується, очищується і миється, що спрощує догляд за пристроєм;</li><li>Висока потужність всмоктування дозволяє ефективно збирати навіть важкі частинки сміття, забезпечуючи чистоту з першого проходу;</li><li>Зручна і маневрена конструкція дозволяє легко прибирати у важкодоступних місцях, зокрема навколо меблів та в тісних просторах;</li><li>Безщітковий двигун гарантує високу продуктивність, енергоефективність та довговічність роботи пристрою;</li><li><strong>Вся лінійка інструментів PROFI-TEC POWERLine сумісна та працює від батарей MAKITA LXT.</strong></li></ul><p><strong>Комплект поставки:</strong></p><ul><li>Акумуляторний пилосос PROFI-TEC PVC2520BL;</li><li>Акумулятор PT2060MP (6.0 Аг) &times;1;</li><li>Зарядний пристрій BC20V;</li><li>Насадка для великого сміття;</li><li>Щілинна насадка;</li><li>Подовжувальна трубка;</li><li>Інструкція з експлуатації;</li><li>Гарантійний талон;</li><li>Упаковка &ndash; картонна коробка.</li></ul>";"set1_1.jpg, _1070524_1070525.jpg, _1070533_1070534.jpg, _1070529_1070530.jpg, _1070532_1070533.jpg, _1070530_1070531.jpg, _1070526_1070527.jpg";akumulyatornij-pilosos-profi-tec-pvc2520bl-powerline-1pt2060mp-60-ag-zaryadnij-pristrij;0;0;0.00000;0;PROFI-TEC;Li-Ion;"20 В";безщітковий;;;;;;"2.5 / 5.1 кг";"825330160 мм";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ручний;;"1000 мл";"78 дБ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"24 місяці";;;;;;;;;;;;;;;;;;
"Акумуляторні інструменти/Акумуляторні пилососи";PROFI-TEC;"Акумуляторний пилосос PROFI-TEC PVC2520BL POWERLine (без акумулятора та зарядного пристрою)";;006453;4790.00;;4;;100;;1;0;"Акумуляторний пилосос PROFI-TEC PVC2520BL POWERLine (без акумулятора та зарядного пристрою)";"Акумуляторний пилосос PROFI-TEC PVC2520BL POWERLine (без акумулятора та зарядного пристрою), PROFI-TEC, Акумуляторні пилососи";"Акумуляторний пилосос PROFI-TEC PVC2520BL  &ndash; поєднує в собі компактність, мобільність і достатню потужність для ефективного збору пилу, бруду та дрібних сміттєвих частинок, призначений для сухого прибирання різних поверхонь, таких як підлога, килими, меблі та автомобільні салони.    Особливості акумуляторного пилососа PROFI-TEC PVC2520BL:    Пилозбірник об&rsquo;ємом 1000 мл дозволяє виконувати тривале прибирання без необхідності частої очистки контейнера;  Турбощітка ефективно очищує килими т";;"<p style=""text-align: center;""><strong>Акумуляторний пилосос PROFI-TEC PVC2520BL</strong>&nbsp;&ndash; поєднує в собі компактність, мобільність і достатню потужність для ефективного збору пилу, бруду та дрібних сміттєвих частинок, призначений для сухого прибирання різних поверхонь, таких як підлога, килими, меблі та автомобільні салони.&nbsp;</p><p><strong>Особливості акумуляторного пилососа PROFI-TEC PVC2520BL:</strong></p><ul><li>Пилозбірник об&rsquo;ємом 1000 мл дозволяє виконувати тривале прибирання без необхідності частої очистки контейнера;</li><li>Турбощітка ефективно очищує килими та меблі, видаляючи пил і шерсть навіть з глибини тканини;</li><li>Багатоступенева система фільтрації затримує дрібні частинки пилу, покращуючи якість повітря в приміщенні;</li><li>Знімний пилозбірник легко витягується, очищується і миється, що спрощує догляд за пристроєм;</li><li>Висока потужність всмоктування дозволяє ефективно збирати навіть важкі частинки сміття, забезпечуючи чистоту з першого проходу;</li><li>Зручна і маневрена конструкція дозволяє легко прибирати у важкодоступних місцях, зокрема навколо меблів та в тісних просторах;</li><li>Безщітковий двигун гарантує високу продуктивність, енергоефективність та довговічність роботи пристрою;</li><li><strong>Вся лінійка інструментів PROFI-TEC POWERLine сумісна та працює від батарей MAKITA LXT.</strong></li></ul><p><strong>Комплект поставки:</strong></p><ul><li>Акумуляторний пилосос PROFI-TEC PVC2520BL;</li><li>Насадка для великого сміття;</li><li>Щілинна насадка;</li><li>Подовжувальна трубка;</li><li>Інструкція з експлуатації;</li><li>Гарантійний талон;</li><li>Упаковка &ndash; картонна коробка;</li><li><strong>Без акумулятора та зарядного пристрою.</strong></li></ul>";"set-2_1.jpg, _1070524.jpg, _1070533.jpg, _1070529.jpg, _1070532.jpg, _1070530.jpg, _1070526.jpg";akumulyatornij-pilosos-profi-tec-pvc2520bl-powerline-bez-akumulyatora-ta-zaryadnogo-pristroyu;0;0;0.00000;0;PROFI-TEC;Li-Ion;"20 В";безщітковий;;;;;;"2.5 / 3.9 кг";"825330160 мм";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ручний;;"1000 мл";"78 дБ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"24 місяці";;;;;;;;;;;;;;;;;;
"Акумуляторні інструменти/Акумуляторні пилососи";PROFI-TEC;"Акумуляторний пилосос PROFI-TEC PVC2120BL POWERLine (без акумулятора та зарядного пристрою)";;006283;4090.00;;4;;100;;1;0;"Акумуляторний пилосос PROFI-TEC PVC2120BL POWERLine (без акумулятора та зарядного пристрою)";"Акумуляторний пилосос PROFI-TEC PVC2120BL POWERLine (без акумулятора та зарядного пристрою), PROFI-TEC, Акумуляторні пилососи";"Акумуляторний пилосос PROFI-TEC PVC2120BL  &ndash; легкий та портативний пристрій, призначений для ефективного очищення підлогових покриттів, меблів та інших поверхонь від пилу, бруду, шерсті та інших забруднень, підходить для щоденного прибирання як у невеликих житлових приміщеннях, так і в офісах чи автомобілях.   Особливості акумуляторного пилососа PROFI-TEC PVC2120BL:    Об&rsquo;єм бака для збору пилу становить 500 мл, що забезпечує можливість тривалого прибирання без необхідності частої очистки ";;"<p style=""text-align: center;""><strong>Акумуляторний пилосос PROFI-TEC PVC2120BL</strong>&nbsp;&ndash; легкий та портативний пристрій, призначений для ефективного очищення підлогових покриттів, меблів та інших поверхонь від пилу, бруду, шерсті та інших забруднень,&nbsp;підходить для щоденного прибирання як у невеликих житлових приміщеннях, так і в офісах чи автомобілях.</p><p><strong>Особливості акумуляторного пилососа PROFI-TEC PVC2120BL:</strong></p><ul><li>Об&rsquo;єм бака для збору пилу становить 500 мл, що забезпечує можливість тривалого прибирання без необхідності частої очистки контейнера;</li><li>Пристрій забезпечує потужність всмоктування до 21 кПа, що дозволяє ефективно видаляти навіть найдрібніші частинки бруду;</li><li>Сучасна система фільтрації гарантує високу якість очищення повітря та поверхонь, затримуючи дрібні частинки пилу;</li><li>Низький рівень шуму під час роботи забезпечує комфортне використання без дискомфорту для оточуючих;</li><li>Вбудоване світлодіодне підсвічування допомагає ефективно очищати важкодоступні місця, забезпечуючи максимальну видимість під час роботи;</li><li>Обладнаний високоефективним двигуном, що забезпечує стабільну роботу та високу продуктивність прибирання навіть у складних умовах;</li><li><strong>Вся лінійка інструментів PROFI-TEC POWERLine сумісна та працює від батарей MAKITA LXT.</strong></li></ul><p><strong>Комплект поставки:</strong></p><ul><li>Акумуляторний пилосос PROFI-TEC PVC2120BL;</li><li>Насадка для великого сміття;</li><li>Щілинна насадка &times;2;</li><li>Подовжувальна трубка &times;1;</li><li>Інструкція з експлуатації;</li><li>Гарантійний талон;</li><li>Упаковка &ndash; картонна коробка;</li><li><strong>Без акумулятора та зарядного пристрою.</strong></li></ul>";"set-2.jpg, _1070505.jpg, _1070512.jpg, _1070508.jpg, _1070513.jpg, _1070521.jpg, _1070520-.jpg, _1070510.jpg, _1070642.jpg";akumulyatornij-pilosos-profi-tec-pvc2120bl-powerline-bez-akumulyatora-ta-zaryadnogo-pristroyu;0;0;0.00000;0;PROFI-TEC;Li-Ion;"20 В";безщітковий;;;;;;"1.8 / 3.1 кг";"600330167 мм";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ручний;"21 кПа";"500 мл";"79 дБ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"24 місяці";;;;;;;;;;;;;;;;;;
"Акумуляторні інструменти/Акумуляторні батареї та зарядні пристрої";PROFI-TEC;"Зарядний пристрій PROFI-TEC BC120V";;006651;249.00;;4;;100;;1;0;"Зарядний пристрій PROFI-TEC BC120V";"Зарядний пристрій PROFI-TEC BC120V, PROFI-TEC, Акумуляторні батареї та зарядні пристрої";"Зарядний пристрій PROFI-TEC BC120V  &ndash; призначений для швидкої та безпечної зарядки 20 В акумуляторів, забезпечуючи тривалий термін служби батареї.   Особливості зарядного пристрою PROFI-TEC BC120V:    Компактний, ергономічний дизайн для зручного зберігання та транспортування;  Надійна конструкція, що гарантує довговічність та безпеку використання;  Інтуїтивно зрозумілий індикатор зарядки для легкого моніторингу процесу заряджанння;  Висока ефективність зарядки з мінімальним енергоспоживанн";;"<div class=""electro-description clearfix""><p style=""text-align: center;""><strong>Зарядний пристрій PROFI-TEC BC120V</strong>&nbsp;&ndash; призначений для швидкої та безпечної зарядки 20 В акумуляторів, забезпечуючи тривалий термін служби батареї.</p><p><strong>Особливості зарядного пристрою PROFI-TEC BC120V:</strong></p><ul><li>Компактний, ергономічний дизайн для зручного зберігання та транспортування;</li><li>Надійна конструкція, що гарантує довговічність та безпеку використання;</li><li>Інтуїтивно зрозумілий індикатор зарядки для легкого моніторингу процесу заряджанння;</li><li>Висока ефективність зарядки з мінімальним енергоспоживанням.</li></ul><p><strong>Комплект поставки:</strong></p><ul><li>Зарядний пристрій PROFI-TEC BC120V;</li><li>Гарантійний талон;</li><li>Упаковка &ndash; картонна коробка.</li></ul></div>";_1070416.jpg;zaryadnij-pristrij-profi-tec-bc120v;0;0;0.00000;0;PROFI-TEC;Li-Ion;;;;;;;;"0.13 / 0.3 кг";"17012090 мм";;;;;;;;;;;;;;"230 В";"50 Гц";"20 В";"2.0 А";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"6 місяців";;;;;;;;;;;;;;;;;;
"Акумуляторні інструменти/Акумуляторні батареї та зарядні пристрої";PROFI-TEC;"Акумуляторна батарея PROFI-TEC PT2050DG POWERLine (20 В / 5.0 Аг, високострумова, з індикатором)";;006615;1550.00;;4;;100;;1;0;"Акумуляторна батарея PROFI-TEC PT2050DG POWERLine (20 В / 5.0 Аг, високострумова, з індикатором)";"Акумуляторна батарея PROFI-TEC PT2050DG POWERLine (20 В / 5.0 Аг, високострумова, з індикатором), PROFI-TEC, Акумуляторні батареї та зарядні пристрої";"Акумуляторна батарея PROFI-TEC PT2050DG  потужністю 20 В / 5.0 Аг, призначена для роботи на інструментах PROFI-TEC POWERLine, відрізняється надійністю та високою тривалістю роботи.   Особливості акумуляторної батареї PROFI-TEC PT2050DG:     Відсутність ефекту пам&rsquo;яті;  Міцна конструкція корпусу;  Індикатор заряду;  Захист від перегріву, перевантаження та повної розрядки;  Посилена плата, елементи та контактна группа.    Комплект поставки:    Акумуляторна батарея PROFI-TEC PT2050D";;"<p style=""text-align: center;""><strong>Акумуляторна батарея PROFI-TEC PT2050DG</strong>&nbsp;потужністю 20 В / 5.0 Аг, призначена для роботи на інструментах PROFI-TEC POWERLine, відрізняється надійністю та високою тривалістю роботи.</p><p><strong>Особливості акумуляторної батареї PROFI-TEC PT2050DG:&nbsp;</strong></p><ul><li>Відсутність ефекту пам&rsquo;яті;</li><li>Міцна конструкція корпусу;</li><li>Індикатор заряду;</li><li>Захист від перегріву, перевантаження та повної розрядки;</li><li>Посилена плата, елементи та контактна группа.</li></ul><p><strong>Комплект поставки:</strong></p><ul><li>Акумуляторна батарея PROFI-TEC PT2050DG;</li><li>Гарантійний талон;</li><li>Упаковка &ndash; картонна коробка.</li></ul><p style=""text-align: center;"">Підходить до акумуляторних інструментів Makita LXT / Titan CORE SYSTEM / Procraft та аналогічних за конструктивом акумуляторних інструментів різних брендових виробників з сучасним типорозміром &ldquo;євро-слайдер&rdquo;.</p>";"set_4.jpg, p1030747.jpg, p1040393_1.jpg, p1040395_1.jpg, _1070542.jpg, p1040396.jpg, profi-tec-pt2050dg.jpg, _1070579.jpg";akumulyatorna-batareya-profi-tec-pt2050dg-powerline-20-v--50-ag-visokostrumova-z-indikatorom;0;0;0.00000;0;PROFI-TEC;Li-Ion;"20 В";;;;;;;"0.6 / 0.64 кг";"1257580 мм";;;;;;;;;;;;;;;;;;;"5.0 Аг";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"6 місяців";;;;;;;;;;;;;;;;;;
